REFSEQ	parent
XM_014909610	FBgn0101570
XM_001965293	FBgn0101571
XM_001956434	FBgn0101572
XM_001956431	FBgn0101573
XM_001956422	FBgn0101574
XM_001956421	FBgn0101576
XM_001956417	FBgn0101577
XM_001956416	FBgn0101578
XM_014909611	FBgn0101578
XM_001956413	FBgn0101579
XM_001956410	FBgn0101580
XM_001956408	FBgn0101581
XM_001956407	FBgn0101584
XM_001956406	FBgn0101585
XM_014909612	FBgn0101585
XM_001956404	FBgn0101586
XM_001956402	FBgn0101587
XM_014909613	FBgn0101587
XM_014909614	FBgn0101587
XM_014909615	FBgn0101587
XM_001956400	FBgn0101588
XM_014909617	FBgn0101589
XM_014909616	FBgn0101589
XM_014909618	FBgn0101589
XM_014909619	FBgn0101589
XM_001956394	FBgn0101589
XM_014909620	FBgn0101589
XM_014909621	FBgn0101589
XM_014909622	FBgn0101589
XM_014909623	FBgn0101589
XM_001956393	FBgn0101590
XM_001956391	FBgn0101591
XM_001956390	FBgn0101592
XM_001965300	FBgn0101593
XM_001956389	FBgn0101594
XM_001956387	FBgn0101595
XM_001956385	FBgn0101596
XM_014909624	FBgn0101597
XM_001956381	FBgn0101598
XM_001956379	FBgn0101599
XM_014909625	FBgn0101599
XM_001956376	FBgn0101600
XM_014909626	FBgn0101600
XM_001956373	FBgn0101601
XM_014909628	FBgn0101601
XM_014909627	FBgn0101601
XM_001956372	FBgn0101602
XM_014909629	FBgn0101602
XM_001956370	FBgn0101603
XM_001965301	FBgn0101604
XM_001956365	FBgn0101606
XM_001956364	FBgn0101607
XM_001956361	FBgn0101608
XM_001956358	FBgn0101609
XM_014909631	FBgn0101609
XM_014909630	FBgn0101609
XM_001956353	FBgn0101610
XM_001956349	FBgn0101611
XM_014909632	FBgn0101611
XM_001956348	FBgn0101612
XM_014909633	FBgn0101612
XM_001956345	FBgn0101613
XM_001965302	FBgn0101614
XM_001956343	FBgn0101616
XM_001956341	FBgn0101617
XM_001956340	FBgn0101618
XM_001956339	FBgn0101619
XM_001956338	FBgn0101620
XM_001956336	FBgn0101621
XM_001956334	FBgn0101622
XM_001956333	FBgn0101623
XM_001956332	FBgn0101624
XM_014905119	FBgn0101625
XM_014905120	FBgn0101625
XM_014905125	FBgn0101625
XM_001965303	FBgn0101625
XM_014905121	FBgn0101625
XM_014905122	FBgn0101625
XM_014905123	FBgn0101625
XM_014905124	FBgn0101625
XM_001956330	FBgn0101626
XM_001956328	FBgn0101627
XM_001956322	FBgn0101628
XM_014909635	FBgn0101628
XM_014909634	FBgn0101628
XM_001956321	FBgn0101629
XM_001956319	FBgn0101630
XM_001956318	FBgn0101631
XM_001956316	FBgn0101632
XM_001956315	FBgn0101633
XM_001956314	FBgn0101634
XM_001956312	FBgn0101635
XM_014909636	FBgn0101635
XM_001965304	FBgn0101636
XM_001956311	FBgn0101637
XM_014909638	FBgn0101637
XM_014909637	FBgn0101637
XM_001956308	FBgn0101638
XM_001956306	FBgn0101639
XM_001956300	FBgn0101640
XM_001956298	FBgn0101641
XM_001956295	FBgn0101642
XM_014909640	FBgn0101642
XM_014909639	FBgn0101642
XM_014909641	FBgn0101642
XM_014909643	FBgn0101643
XM_014909642	FBgn0101643
XM_014909644	FBgn0101643
XM_001956286	FBgn0101643
XM_014909645	FBgn0101643
XM_014909646	FBgn0101643
XM_014909647	FBgn0101643
XM_014909648	FBgn0101643
XM_001956284	FBgn0101644
XM_001956280	FBgn0101645
XM_001956276	FBgn0101646
XM_001965308	FBgn0101647
XM_001956273	FBgn0101648
XM_014909650	FBgn0101648
XM_014909649	FBgn0101648
XM_001956272	FBgn0101649
XM_001956271	FBgn0101650
XM_014909651	FBgn0101650
XM_001956270	FBgn0101651
XM_001956269	FBgn0101652
XM_001956268	FBgn0101653
XM_001956266	FBgn0101654
XM_001956263	FBgn0101655
XM_001956261	FBgn0101656
XM_001956260	FBgn0101657
XM_014909652	FBgn0101657
XM_001965311	FBgn0101658
XM_001956258	FBgn0101659
XM_001956256	FBgn0101660
XM_014909653	FBgn0101660
XM_001956255	FBgn0101661
XM_001956253	FBgn0101662
XM_001956251	FBgn0101663
XM_001956249	FBgn0101664
XM_001956247	FBgn0101665
XM_001956246	FBgn0101666
XM_014909655	FBgn0101666
XM_014909654	FBgn0101666
XM_001956245	FBgn0101667
XM_001956241	FBgn0101668
XM_014909656	FBgn0101668
XM_014909657	FBgn0101668
XM_014909658	FBgn0101668
XM_014909659	FBgn0101668
XM_014909660	FBgn0101668
XM_001965315	FBgn0101669
XM_001956239	FBgn0101670
XM_001956238	FBgn0101671
XM_001956235	FBgn0101672
XM_014909661	FBgn0101672
XM_014909663	FBgn0101673
XM_014909662	FBgn0101673
XM_014909664	FBgn0101673
XM_001956233	FBgn0101673
XM_014909665	FBgn0101673
XM_014909666	FBgn0101673
XM_014909667	FBgn0101673
XM_014909668	FBgn0101673
XM_014909669	FBgn0101673
XM_014909670	FBgn0101673
XM_014909671	FBgn0101673
XM_001956231	FBgn0101674
XM_014909672	FBgn0101674
XM_001956230	FBgn0101675
XM_001956229	FBgn0101676
XM_001956225	FBgn0101677
XM_014909673	FBgn0101677
XM_001956221	FBgn0101678
XM_001965316	FBgn0101679
XM_001956220	FBgn0101680
XM_001956217	FBgn0101681
XM_001956216	FBgn0101682
XM_001956213	FBgn0101685
XM_001956208	FBgn0101686
XM_014909674	FBgn0101687
XM_001956207	FBgn0101687
XM_001956206	FBgn0101688
XM_014909675	FBgn0101688
XM_001956199	FBgn0101689
XM_014909676	FBgn0101689
XM_001965319	FBgn0101690
XM_001956196	FBgn0101691
XM_001956195	FBgn0101692
XM_001956193	FBgn0101693
XM_001956192	FBgn0101694
XM_001956189	FBgn0101695
XM_014909677	FBgn0101695
XM_001956187	FBgn0101696
XM_001956186	FBgn0101697
XM_001956185	FBgn0101698
XM_001956184	FBgn0101699
XM_001965320	FBgn0101700
XM_014905126	FBgn0101700
XM_001956183	FBgn0101701
XM_001956181	FBgn0101702
XM_001956175	FBgn0101703
XM_001956171	FBgn0101704
XM_014909679	FBgn0101704
XM_014909678	FBgn0101704
XM_014909680	FBgn0101704
XM_014909681	FBgn0101704
XM_014909682	FBgn0101704
XM_014909683	FBgn0101704
XM_014909684	FBgn0101704
XM_001956170	FBgn0101705
XM_001956169	FBgn0101706
XM_001956164	FBgn0101708
XM_001956162	FBgn0101709
XM_001956161	FBgn0101710
XM_001965322	FBgn0101711
XM_001956160	FBgn0101712
XM_001956159	FBgn0101713
XM_001956156	FBgn0101714
XM_014909686	FBgn0101714
XM_014909685	FBgn0101714
XM_001956153	FBgn0101715
XM_001956148	FBgn0101717
XM_014909687	FBgn0101717
XM_001956144	FBgn0101718
XM_001956142	FBgn0101720
XM_014909688	FBgn0101720
XM_001956141	FBgn0101721
XM_001965323	FBgn0101722
XM_001956140	FBgn0101723
XM_001956139	FBgn0101724
XM_014909689	FBgn0101724
XM_014909690	FBgn0101725
XM_001956127	FBgn0101726
XM_001956124	FBgn0101727
XM_014909692	FBgn0101728
XM_014909691	FBgn0101728
XM_014909693	FBgn0101728
XM_001956123	FBgn0101728
XM_001956119	FBgn0101729
XM_014909695	FBgn0101729
XM_014909694	FBgn0101729
XM_014909696	FBgn0101729
XM_014909697	FBgn0101729
XM_014909698	FBgn0101729
XM_014909699	FBgn0101729
XM_014909700	FBgn0101729
XM_014909701	FBgn0101729
XM_014909702	FBgn0101729
XM_014909703	FBgn0101729
XM_001956118	FBgn0101730
XM_001956115	FBgn0101731
XM_001956113	FBgn0101732
XM_001956108	FBgn0101734
XM_014909705	FBgn0101735
XM_014909704	FBgn0101735
XM_001956105	FBgn0101735
XM_001956103	FBgn0101736
XM_001956101	FBgn0101737
XM_001956099	FBgn0101738
XM_001956098	FBgn0101739
XM_001956096	FBgn0101740
XM_014909706	FBgn0101741
XM_001956085	FBgn0101743
XM_014909708	FBgn0101743
XM_014909707	FBgn0101743
XM_014909709	FBgn0101743
XM_001965326	FBgn0101744
XM_001956079	FBgn0101746
XM_001956077	FBgn0101747
XM_014909710	FBgn0101747
XM_014909712	FBgn0101748
XM_014909711	FBgn0101748
XM_014909713	FBgn0101748
XM_014909714	FBgn0101748
XM_014909715	FBgn0101748
XM_014909716	FBgn0101748
XM_014909717	FBgn0101748
XM_014909718	FBgn0101748
XM_001956075	FBgn0101748
XM_001956074	FBgn0101749
XM_014909719	FBgn0101749
XM_001956072	FBgn0101750
XM_014909720	FBgn0101750
XM_001956071	FBgn0101751
XM_014909721	FBgn0101751
XM_001956069	FBgn0101752
XM_001956067	FBgn0101753
XM_001956065	FBgn0101754
XM_001965328	FBgn0101755
XM_001956064	FBgn0101756
XM_001956063	FBgn0101757
XM_001956058	FBgn0101760
XM_001956052	FBgn0101762
XM_014909725	FBgn0101762
XM_014909724	FBgn0101762
XM_014909726	FBgn0101762
XM_014909727	FBgn0101762
XM_001956049	FBgn0101763
XM_014909729	FBgn0101763
XM_014909728	FBgn0101763
XM_014909730	FBgn0101763
XM_014909731	FBgn0101763
XM_001956048	FBgn0101764
XM_001956047	FBgn0101765
XM_014909732	FBgn0101765
XM_001965331	FBgn0101766
XM_014905127	FBgn0101766
XM_014905128	FBgn0101766
XM_001956046	FBgn0101767
XM_014909733	FBgn0101767
XM_001956044	FBgn0101768
XM_001956042	FBgn0101769
XM_001956041	FBgn0101770
XM_001956040	FBgn0101771
XM_014909734	FBgn0101771
XM_001956038	FBgn0101772
XM_001956036	FBgn0101773
XM_014909736	FBgn0101773
XM_014909735	FBgn0101773
XM_001956031	FBgn0101774
XM_014909738	FBgn0101774
XM_014909737	FBgn0101774
XM_001956030	FBgn0101775
XM_001956026	FBgn0101776
XM_014909739	FBgn0101776
XM_001965336	FBgn0101777
XM_001956024	FBgn0101778
XM_014909741	FBgn0101779
XM_014909740	FBgn0101779
XM_014909742	FBgn0101779
XM_014909743	FBgn0101779
XM_001956021	FBgn0101779
XM_001956017	FBgn0101783
XM_001956011	FBgn0101784
XM_001956009	FBgn0101785
XM_001956006	FBgn0101786
XM_001956005	FBgn0101787
XM_001965338	FBgn0101788
XM_014909744	FBgn0101789
XM_001956004	FBgn0101789
XM_014909745	FBgn0101789
XM_001956003	FBgn0101790
XM_014909747	FBgn0101790
XM_014909746	FBgn0101790
XM_001956001	FBgn0101791
XM_014909749	FBgn0101791
XM_014909748	FBgn0101791
XM_014909750	FBgn0101791
XM_001955999	FBgn0101793
XM_001955996	FBgn0101794
XM_001955994	FBgn0101795
XM_001955992	FBgn0101796
XM_014909752	FBgn0101796
XM_014909751	FBgn0101796
XM_014909753	FBgn0101796
XM_001955990	FBgn0101797
XM_014909754	FBgn0101797
XM_001955987	FBgn0101798
XM_001965340	FBgn0101799
XM_001955986	FBgn0101800
XM_001955985	FBgn0101801
XM_001955978	FBgn0101805
XM_001955973	FBgn0101806
XM_001955968	FBgn0101808
XM_014909755	FBgn0101808
XM_001965342	FBgn0101809
XM_001955967	FBgn0101810
XM_001955963	FBgn0101811
XM_001955955	FBgn0101812
XM_001955953	FBgn0101813
XM_001955951	FBgn0101814
XM_001955950	FBgn0101815
XM_001955948	FBgn0101816
XM_014909756	FBgn0101816
XM_001955946	FBgn0101817
XM_001955943	FBgn0101818
XM_001955941	FBgn0101819
XM_001965346	FBgn0101820
XM_001955937	FBgn0101821
XM_001955934	FBgn0101822
XM_001955933	FBgn0101823
XM_001955932	FBgn0101824
XM_001955931	FBgn0101825
XM_014909758	FBgn0101825
XM_014909757	FBgn0101825
XM_014909759	FBgn0101825
XM_001955929	FBgn0101826
XM_001955926	FBgn0101827
XM_001955924	FBgn0101828
XM_001955921	FBgn0101829
XM_001955920	FBgn0101830
XM_001965348	FBgn0101831
XM_001955919	FBgn0101832
XM_001955917	FBgn0101833
XM_014909760	FBgn0101833
XM_001955916	FBgn0101834
XM_001955911	FBgn0101835
XM_014909762	FBgn0101835
XM_014909761	FBgn0101835
XM_001955908	FBgn0101836
XM_001955907	FBgn0101837
XM_001955903	FBgn0101838
XM_001955898	FBgn0101840
XM_001955896	FBgn0101841
XM_001955893	FBgn0101843
XM_001955891	FBgn0101844
XM_001955887	FBgn0101845
XM_001955878	FBgn0101846
XM_001955876	FBgn0101847
XM_001955874	FBgn0101848
XM_001955872	FBgn0101849
XM_014909764	FBgn0101849
XM_014909763	FBgn0101849
XM_014909765	FBgn0101849
XM_001955871	FBgn0101850
XM_001955869	FBgn0101851
XM_014909767	FBgn0101851
XM_014909766	FBgn0101851
XM_001955866	FBgn0101852
XM_001965350	FBgn0101853
XM_014905129	FBgn0101853
XM_001955864	FBgn0101854
XM_014909768	FBgn0101854
XM_014909769	FBgn0101854
XM_014909770	FBgn0101854
XM_014909771	FBgn0101854
XM_014909772	FBgn0101854
XM_014909773	FBgn0101854
XM_014909774	FBgn0101854
XM_014909775	FBgn0101854
XM_014909776	FBgn0101854
XM_014909777	FBgn0101854
XM_014909778	FBgn0101855
XM_001955863	FBgn0101855
XM_014909779	FBgn0101855
XM_014909780	FBgn0101855
XM_014909781	FBgn0101855
XM_014909782	FBgn0101855
XM_001955860	FBgn0101856
XM_001955859	FBgn0101857
XM_001955855	FBgn0101858
XM_001955852	FBgn0101860
XM_001955850	FBgn0101861
XM_001955848	FBgn0101862
XM_001955844	FBgn0101863
XM_001965351	FBgn0101864
XM_001955840	FBgn0101865
XM_001955836	FBgn0101866
XM_014909784	FBgn0101866
XM_014909783	FBgn0101866
XM_014909785	FBgn0101866
XM_014909786	FBgn0101866
XM_001955833	FBgn0101867
XM_014909788	FBgn0101867
XM_014909787	FBgn0101867
XM_014909790	FBgn0101868
XM_014909789	FBgn0101868
XM_001955831	FBgn0101868
XM_014909791	FBgn0101868
XM_014909792	FBgn0101868
XM_014909793	FBgn0101868
XM_014909794	FBgn0101868
XM_014909795	FBgn0101868
XM_001955830	FBgn0101869
XM_001955829	FBgn0101870
XM_001955824	FBgn0101872
XM_014909797	FBgn0101872
XM_014909796	FBgn0101872
XM_014909798	FBgn0101872
XM_014909799	FBgn0101873
XM_001955823	FBgn0101873
XM_001965352	FBgn0101874
XM_001955820	FBgn0101876
XM_014909800	FBgn0101876
XM_001955818	FBgn0101877
XM_001955816	FBgn0101878
XM_001955815	FBgn0101879
XM_001955814	FBgn0101880
XM_014909801	FBgn0101882
XM_001955812	FBgn0101882
XM_014909802	FBgn0101882
XM_014909803	FBgn0101882
XM_014909804	FBgn0101882
XM_014909805	FBgn0101882
XM_001955810	FBgn0101883
XM_014909806	FBgn0101884
XM_001965355	FBgn0101885
XM_001955809	FBgn0101886
XM_001955811	FBgn0101887
XM_014909808	FBgn0101888
XM_014909807	FBgn0101888
XM_014909809	FBgn0101888
XM_014909810	FBgn0101888
XM_014909811	FBgn0101888
XM_001955817	FBgn0101888
XM_001955819	FBgn0101889
XM_001955822	FBgn0101890
XM_001955825	FBgn0101891
XM_001955826	FBgn0101892
XM_001955827	FBgn0101893
XM_001955834	FBgn0101895
XM_001955835	FBgn0101897
XM_001955837	FBgn0101898
XM_001955839	FBgn0101899
XM_001955841	FBgn0101900
XM_001955842	FBgn0101901
XM_001955843	FBgn0101902
XM_001955845	FBgn0101903
XM_001955846	FBgn0101904
XM_001955847	FBgn0101905
XM_001955849	FBgn0101906
XM_001955851	FBgn0101908
XM_001955853	FBgn0101909
XM_014909813	FBgn0101911
XM_014909812	FBgn0101911
XM_014909814	FBgn0101911
XM_014909815	FBgn0101911
XM_014909816	FBgn0101911
XM_001955857	FBgn0101911
XM_014909817	FBgn0101911
XM_014909818	FBgn0101911
XM_014909819	FBgn0101911
XM_014909820	FBgn0101911
XM_014909821	FBgn0101911
XM_014909822	FBgn0101911
XM_014909823	FBgn0101911
XM_014909824	FBgn0101911
XM_001955861	FBgn0101913
XM_014909826	FBgn0101913
XM_014909825	FBgn0101913
XM_014909827	FBgn0101913
XM_014909828	FBgn0101913
XM_001955865	FBgn0101915
XM_014909829	FBgn0101915
XM_014909830	FBgn0101915
XM_014909831	FBgn0101915
XM_001955867	FBgn0101916
XM_001955868	FBgn0101917
XM_001965359	FBgn0101918
XM_014905130	FBgn0101918
XM_014905131	FBgn0101918
XM_001955870	FBgn0101919
XM_001955873	FBgn0101920
XM_001955875	FBgn0101921
XM_001955877	FBgn0101922
XM_001955879	FBgn0101923
XM_001955880	FBgn0101924
XM_001955881	FBgn0101925
XM_001955882	FBgn0101926
XM_014909832	FBgn0101926
XM_001955883	FBgn0101927
XM_014909834	FBgn0101927
XM_014909833	FBgn0101927
XM_014909835	FBgn0101927
XM_014909836	FBgn0101927
XM_001965360	FBgn0101929
XM_014909838	FBgn0101931
XM_014909837	FBgn0101931
XM_014909839	FBgn0101931
XM_014909840	FBgn0101931
XM_014909841	FBgn0101931
XM_014909842	FBgn0101931
XM_001955889	FBgn0101932
XM_001955892	FBgn0101935
XM_014909843	FBgn0101935
XM_001955895	FBgn0101937
XM_014909844	FBgn0101937
XM_001955897	FBgn0101938
XM_001955899	FBgn0101939
XM_001965366	FBgn0101940
XM_001955902	FBgn0101941
XM_014909845	FBgn0101941
XM_001955904	FBgn0101942
XM_014909846	FBgn0101943
XM_001955905	FBgn0101943
XM_014909847	FBgn0101943
XM_001955906	FBgn0101944
XM_014909848	FBgn0101944
XM_001955909	FBgn0101945
XM_001955910	FBgn0101946
XM_014909849	FBgn0101946
XM_001955912	FBgn0101947
XM_014909850	FBgn0101947
XM_001955913	FBgn0101948
XM_001955914	FBgn0101949
XM_001955915	FBgn0101950
XM_001965368	FBgn0101951
XM_001955918	FBgn0101952
XM_001955922	FBgn0101953
XM_014909852	FBgn0101953
XM_014909851	FBgn0101953
XM_001955923	FBgn0101954
XM_014909854	FBgn0101954
XM_014909853	FBgn0101954
XM_014909855	FBgn0101954
XM_001955925	FBgn0101955
XM_001955927	FBgn0101956
XM_001955928	FBgn0101957
XM_001955930	FBgn0101958
XM_001955935	FBgn0101959
XM_001955936	FBgn0101960
XM_001955939	FBgn0101962
XM_001955940	FBgn0101963
XM_014909857	FBgn0101963
XM_014909856	FBgn0101963
XM_014909858	FBgn0101963
XM_001955942	FBgn0101964
XM_001955944	FBgn0101965
XM_014909859	FBgn0101966
XM_001955947	FBgn0101967
XM_014909861	FBgn0101967
XM_014909860	FBgn0101967
XM_014909862	FBgn0101967
XM_014909863	FBgn0101967
XM_014909864	FBgn0101967
XM_014909865	FBgn0101967
XM_001955949	FBgn0101968
XM_001955952	FBgn0101969
XM_001955954	FBgn0101970
XM_001955957	FBgn0101971
XM_001955958	FBgn0101972
XM_014909866	FBgn0101972
XM_001955959	FBgn0101973
XM_014909867	FBgn0101973
XM_001955960	FBgn0101974
XM_014909869	FBgn0101974
XM_014909868	FBgn0101974
XM_001955961	FBgn0101975
XM_001955962	FBgn0101976
XM_001955964	FBgn0101977
XM_014909871	FBgn0101977
XM_014909870	FBgn0101977
XM_014909872	FBgn0101977
XM_001955965	FBgn0101978
XM_001955969	FBgn0101980
XM_001955970	FBgn0101981
XM_001955971	FBgn0101982
XM_014909873	FBgn0101982
XM_001955972	FBgn0101983
XM_001955974	FBgn0101984
XM_014909875	FBgn0101984
XM_014909874	FBgn0101984
XM_014909876	FBgn0101984
XM_001955976	FBgn0101986
XM_001955977	FBgn0101987
XM_014909877	FBgn0101987
XM_001955979	FBgn0101988
XM_001955988	FBgn0101989
XM_001955989	FBgn0101990
XM_001955991	FBgn0101992
XM_001955993	FBgn0101993
XM_001955995	FBgn0101994
XM_014909879	FBgn0101996
XM_014909878	FBgn0101996
XM_001955998	FBgn0101996
XM_014909880	FBgn0101996
XM_014909881	FBgn0101996
XM_014909882	FBgn0101996
XM_014909883	FBgn0101996
XM_001956002	FBgn0101997
XM_001956007	FBgn0101998
XM_014909884	FBgn0101999
XM_001956008	FBgn0101999
XM_001956010	FBgn0102000
XM_001956012	FBgn0102001
XM_001956013	FBgn0102002
XM_001956014	FBgn0102003
XM_001956015	FBgn0102004
XM_014909885	FBgn0102004
XM_001956018	FBgn0102005
XM_014909887	FBgn0102005
XM_014909886	FBgn0102005
XM_014909888	FBgn0102005
XM_001956023	FBgn0102007
XM_001956025	FBgn0102008
XM_014909889	FBgn0102009
XM_001956027	FBgn0102009
XM_014909890	FBgn0102009
XM_014909891	FBgn0102009
XM_014909892	FBgn0102009
XM_014909893	FBgn0102009
XM_001956028	FBgn0102010
XM_014909894	FBgn0102010
XM_001956029	FBgn0102011
XM_014909895	FBgn0102012
XM_001956032	FBgn0102012
XM_001956033	FBgn0102013
XM_014909896	FBgn0102013
XM_001956034	FBgn0102014
XM_001956035	FBgn0102015
XM_001956037	FBgn0102016
XM_001956039	FBgn0102017
XM_001956043	FBgn0102018
XM_001956045	FBgn0102019
XM_001956050	FBgn0102020
XM_014909898	FBgn0102022
XM_014909897	FBgn0102022
XM_014909899	FBgn0102022
XM_014909900	FBgn0102022
XM_014909901	FBgn0102022
XM_001956051	FBgn0102022
XM_014909902	FBgn0102022
XM_014909903	FBgn0102022
XM_014909904	FBgn0102022
XM_014909905	FBgn0102022
XM_014909906	FBgn0102022
XM_001956053	FBgn0102023
XM_001956054	FBgn0102024
XM_001956055	FBgn0102025
XM_014909908	FBgn0102025
XM_014909907	FBgn0102025
XM_014909909	FBgn0102026
XM_001956059	FBgn0102027
XM_001956062	FBgn0102028
XM_001956068	FBgn0102029
XM_001956070	FBgn0102030
XM_014909911	FBgn0102030
XM_014909910	FBgn0102030
XM_001956073	FBgn0102031
XM_001956076	FBgn0102032
XM_001956078	FBgn0102033
XM_014909912	FBgn0102033
XM_001956080	FBgn0102034
XM_001956081	FBgn0102035
XM_001956082	FBgn0102036
XM_001956084	FBgn0102037
XM_014909913	FBgn0102037
XM_001956086	FBgn0102038
XM_001956088	FBgn0102039
XM_014909915	FBgn0102039
XM_014909914	FBgn0102039
XM_001956091	FBgn0102042
XM_014909916	FBgn0102042
XM_001956092	FBgn0102043
XM_001956094	FBgn0102044
XM_014909917	FBgn0102044
XM_014909918	FBgn0102045
XM_001956097	FBgn0102046
XM_001956100	FBgn0102047
XM_001956102	FBgn0102048
XM_001956106	FBgn0102049
XM_001956107	FBgn0102050
XM_001956110	FBgn0102051
XM_001956111	FBgn0102052
XM_014909919	FBgn0102053
XM_001956112	FBgn0102053
XM_001956114	FBgn0102054
XM_001956116	FBgn0102055
XM_001956117	FBgn0102056
XM_001956120	FBgn0102057
XM_001956121	FBgn0102058
XM_014909920	FBgn0102058
XM_001956125	FBgn0102060
XM_014909922	FBgn0102060
XM_014909921	FBgn0102060
XM_001956126	FBgn0102061
XM_001956128	FBgn0102062
XM_014909924	FBgn0102062
XM_014909923	FBgn0102062
XM_014909925	FBgn0102062
XM_001956129	FBgn0102063
XM_001956130	FBgn0102064
XM_014909927	FBgn0102064
XM_014909926	FBgn0102064
XM_001956131	FBgn0102065
XM_001956132	FBgn0102066
XM_001956134	FBgn0102067
XM_001956135	FBgn0102068
XM_001956136	FBgn0102069
XM_001956137	FBgn0102070
XM_001956138	FBgn0102071
XM_001956145	FBgn0102072
XM_014909928	FBgn0102072
XM_001956146	FBgn0102073
XM_014909929	FBgn0102073
XM_014909931	FBgn0102074
XM_014909930	FBgn0102074
XM_014909932	FBgn0102074
XM_014909933	FBgn0102074
XM_014909934	FBgn0102074
XM_001956147	FBgn0102074
XM_014909935	FBgn0102074
XM_014909936	FBgn0102074
XM_001956150	FBgn0102076
XM_001956151	FBgn0102077
XM_001956157	FBgn0102078
XM_001956158	FBgn0102079
XM_001956163	FBgn0102080
XM_001956166	FBgn0102081
XM_001956168	FBgn0102083
XM_014909937	FBgn0102083
XM_014909938	FBgn0102083
XM_001956172	FBgn0102084
XM_001956176	FBgn0102085
XM_001956178	FBgn0102087
XM_001956179	FBgn0102088
XM_001956180	FBgn0102089
XM_014909939	FBgn0102089
XM_001956188	FBgn0102090
